name,salary,area_name,published_at
Менеджер по продажам,40000.0,Москва,2009-08-26T15:22:43+0400
Старший специалист технического отдела,60000.0,Москва,2009-09-17T18:56:36+0400
Главный менеджер по продажам (руководитель отдела),125000.0,Москва,2009-08-26T15:26:42+0400
Начальник отдела информационных систем,57500.0,Москва,2009-08-26T15:29:33+0400
Специалист по конвертации данных,40000.0,Москва,2009-08-26T15:30:13+0400
Программист C++/SQL,50000.0,Москва,2009-08-26T15:31:41+0400
Менеджер по продажам CRM-систем,65000.0,Москва,2009-09-01T10:06:50+0400
Ведущий менеджер по продажам IT-решений (финансовый сектор),125000.0,Москва,2009-08-26T15:52:32+0400
Инженер техподдержки,23500.0,Москва,2009-08-26T16:55:45+0400
Администратор локальной сети и веб-ресурса,25000.0,Москва,2009-08-26T17:00:38+0400
Менеджер по работе с клиентами физического хостинга,13500.0,Московская область - Север,2009-08-26T17:02:15+0400
Системный администратор,42500.0,Москва,2009-08-26T17:08:47+0400
Специалист службы технической поддержки,15500.0,Москва,2009-08-26T17:13:00+0400
Менеджер по работе с клиентами хостинга,13500.0,Москва,2009-08-26T17:14:01+0400
PR-менеджер,20000.0,Москва,2009-08-26T17:14:33+0400
"Инсталлятор услуги ""МЕГА Авангард""",35000.0,Санкт-Петербург,2009-08-26T17:16:37+0400
Дизайнер-гравер,12500.0,Нижний Новгород,2009-08-26T17:26:36+0400
SEO специалист,22500.0,Санкт-Петербург,2009-08-26T17:28:31+0400
Веб-дизайнер,55000.0,Москва,2009-08-26T17:42:58+0400
Программист БД,37500.0,Москва,2009-11-10T13:35:36+0300
.NET Developer,32500.0,Пенза,2009-08-26T17:56:43+0400
"Java, J2EE Developer",32500.0,Пенза,2009-08-26T17:59:44+0400
Программист 1С 8.1.,85000.0,Москва,2009-08-26T18:30:28+0400
Бригадир по подключениям интернет и ТВ,17000.0,Казань,2009-08-26T18:36:31+0400
Ведущий программист,37500.0,Санкт-Петербург,2009-08-26T18:46:07+0400
Специалист по первичной обработке документов,15500.0,Санкт-Петербург,2009-08-26T18:49:01+0400
Business Analyst (IT),77500.0,Москва,2009-10-02T19:50:17+0400
Ведущий специалист Отдела банковских технологий,50000.0,Москва,2009-09-17T14:21:59+0400
Java Разработчик (JSF),60000.0,Санкт-Петербург,2009-08-26T19:02:08+0400
C# Developer,35000.0,Санкт-Петербург,2009-08-26T19:10:42+0400
1C-внедренец,20000.0,Казань,2009-10-21T09:45:15+0400
Системный администратор,55000.0,Москва,2009-08-27T09:02:28+0400
Ведущий консультант SAP Basis,100000.0,Москва,2009-08-27T09:35:33+0400
Менеджер по продажам,22500.0,Самара,2009-08-27T09:38:55+0400
Специалист службы поддержки пользователей,30500.0,Москва,2009-10-12T19:00:32+0400
Менеджер по работе с клиентами,16500.0,Санкт-Петербург,2009-08-27T10:11:17+0400
Системный администратор,30000.0,Москва,2009-08-27T10:31:36+0400
Senior XML/WEB программист,75000.0,Московская область - Север,2009-08-27T10:49:37+0400
Менеджер по продажам,45000.0,Санкт-Петербург,2009-08-27T10:54:47+0400
Менеджер по продажам,32500.0,Москва,2009-08-27T11:04:18+0400
Ведущий PHP программист (тех. директор),70000.0,Москва,2009-08-27T11:35:45+0400
Менеджер по продажам,40000.0,Москва,2009-08-27T11:39:58+0400
Менеджер по работе с клиентами,32500.0,Москва,2009-08-27T11:52:41+0400
Старший специалист в отдел информационной поддержки call-центра,32500.0,Москва,2009-08-27T11:55:34+0400
Тестировщик,42500.0,Москва,2009-08-27T11:58:05+0400
Менеджер по продажам,20000.0,Белгород,2009-08-27T12:00:31+0400
Менеджер по продажам (короткие номера),37500.0,Москва,2009-08-27T12:10:27+0400
Руководитель отдела продаж,30000.0,Белгород,2009-08-27T12:11:24+0400
Менеджер по продажам в г. Зеленограде,55000.0,Зеленоград,2009-09-03T11:17:09+0400
Системный администратор(технический специалист),25000.0,Москва,2009-08-27T12:24:08+0400
Дизайнер/верстальщик,22500.0,Москва,2009-08-27T12:44:26+0400
Менеджер отдела комплектации в г. Зеленограде,29000.0,Зеленоград,2009-08-27T12:47:31+0400
Менеджер по продажам,20000.0,Красноярск,2009-08-27T12:50:40+0400
Специалист по работе с корпоративными абонентами,17500.0,Красноярск,2009-08-27T12:56:24+0400
"Специалист отдела продаж в гг.Шахты, Гуково, Каменск-Шахтинский",22500.0,Ростов-на-Дону,2009-08-27T12:59:24+0400
Специалист по работе с операторами,17500.0,Красноярск,2009-08-27T13:03:00+0400
Разработчик ПО для Apple iPhone,60000.0,Санкт-Петербург,2009-08-27T13:03:53+0400
Копирайтер,31500.0,Москва,2009-08-27T13:06:13+0400
Системный администратор,14000.0,Ростов-на-Дону,2009-08-27T13:11:15+0400
Программист 1С 8.1,65000.0,Москва,2009-09-03T12:28:34+0400
Программист PHP,40000.0,Москва,2009-08-27T13:18:50+0400
Программист 1С,27500.0,Санкт-Петербург,2009-08-27T13:38:40+0400
Программист 1С,43000.0,Москва,2009-08-27T14:05:31+0400
Аналитик проектировщик,45000.0,Москва,2009-08-27T14:06:41+0400
Senior Java Developer,65000.0,Санкт-Петербург,2009-08-27T14:13:25+0400
Мастер по ремонту ноутбуков,27500.0,Санкт-Петербург,2009-08-27T14:44:20+0400
Менеджер корпоративного отдела,16750.0,Ростов-на-Дону,2009-08-27T15:14:51+0400
Администратор Unix,27500.0,Ростов-на-Дону,2009-12-08T19:04:43+0300
Менеджер по продвижению информационных ресурсов,42500.0,Москва,2009-08-27T15:46:59+0400
Сервис инженер,27500.0,Москва,2009-08-27T15:55:23+0400
Главный инженер студии,50000.0,Москва,2009-08-27T15:56:26+0400
Java Программист,60000.0,Санкт-Петербург,2009-09-21T19:35:16+0400
Специалист по сопровождению и продаже специализированного программного обеспечения в г.Набережные Челны,15000.0,Казань,2009-09-07T13:42:25+0400
Web-программист,40000.0,Москва,2009-08-27T16:00:39+0400
Инженер по проектированию систем автоматизации зданий,24000.0,Нижний Новгород,2009-08-27T16:12:18+0400
Senior System Engineer UNIX / Старший системный администратор UNIX,95000.0,Санкт-Петербург,2009-09-16T17:16:51+0400
UNIX Administrator / UNIX администратор,72500.0,Санкт-Петербург,2009-09-16T17:16:52+0400
Специалист по технической поддержке,32500.0,Москва,2009-08-27T16:31:45+0400
Senior Oracle DBA,90000.0,Санкт-Петербург,2009-08-27T16:40:22+0400
Инженер-электронщик,52500.0,Москва,2009-08-27T16:40:56+0400
Разработчик ПО,52500.0,Москва,2009-08-27T16:44:59+0400
Оператор сайта,21500.0,Москва,2009-08-27T16:48:44+0400
С# программист в онлайн-игру,45000.0,Москва,2009-08-27T17:02:06+0400
Менеджер по продажам,25000.0,Санкт-Петербург,2009-08-27T17:02:10+0400
Менеджер по интернет коммуникациям,35000.0,Москва,2009-08-27T17:04:56+0400
