name,salary,area_name,published_at
Контент-менеджер (наполнитель сайта),11000.0,Самара,2011-08-25T16:17:13+0400
Инженер по обслуживанию систем кондиционирования,45000.0,Иваново (Ивановская область),2011-09-12T17:18:05+0400
Инженер по обслуживанию систем кондиционирования,45000.0,Кострома,2011-09-12T17:17:53+0400
Веб-дизайнер,37500.0,Екатеринбург,2011-08-23T13:23:44+0400
"Технический специалист (инженер) направления ""Системы видео наблюдения""",40000.0,Санкт-Петербург,2011-08-23T13:27:00+0400
Веб-программист,50000.0,Москва,2011-08-23T13:36:23+0400
Web-дизайнер,22500.0,Санкт-Петербург,2011-08-23T13:40:45+0400
Системный администратор,10000.0,Санкт-Петербург,2011-08-23T13:46:37+0400
Инженер ВОЛС,27500.0,Нижний Новгород,2011-08-23T14:09:47+0400
Программист Delphi,57500.0,Москва,2011-11-10T16:18:19+0400
Помощник системного администратора,17500.0,Санкт-Петербург,2011-09-06T13:41:48+0400
Технический писатель,25000.0,Новосибирск,2011-08-23T14:27:20+0400
Менеджер по закупкам,30000.0,Москва,2011-09-05T11:35:07+0400
Маркетолог-аналитик,50000.0,Москва,2011-11-03T16:32:42+0400
Специалист по Интернет-маркетингу (SEO-оптимизация),35000.0,Москва,2011-09-19T12:57:24+0400
Web developer,22500.0,Санкт-Петербург,2011-08-23T14:57:38+0400
Системный администратор,30000.0,Казань,2011-08-23T15:02:08+0400
Специалист по защите информации,32500.0,Москва,2011-08-23T15:13:56+0400
Руководитель отдела технической поддержки,65000.0,Москва,2011-08-23T15:15:06+0400
Руководитель отдела контента,110000.0,Москва,2011-08-23T15:16:12+0400
"Инженер - программист (PHP, Битрикс)",65000.0,Москва,2011-08-23T15:18:34+0400
Менеджер проектов,55000.0,Москва,2011-08-23T15:25:10+0400
Администратор БД,70000.0,Москва,2011-09-13T10:54:44+0400
"Разработчик ПО (PL/SQL, своя CRM, PHP)",50000.0,Санкт-Петербург,2011-11-07T11:06:18+0400
Ведущий менеджер по продажам,65000.0,Москва,2011-08-23T15:45:19+0400
Контент менеджер,35000.0,Москва,2011-08-29T10:56:55+0400
Системный инженер/программист Linux,37500.0,Ярославль,2011-09-19T09:18:28+0400
PHP программист,40000.0,Нижний Новгород,2011-08-23T15:57:23+0400
Программист (WEB),26500.0,Краснодар,2011-09-20T12:26:40+0400
Программист 1С,70000.0,Москва,2011-08-23T16:07:14+0400
Менеджер по работе с клиентами,17500.0,Мытищи,2011-08-23T16:08:23+0400
Специалист технической поддержки пользователей (Help-Desk),35000.0,Москва,2011-09-06T09:32:31+0400
Руководитель отдела продаж банкам,125000.0,Москва,2011-08-23T16:17:33+0400
Разработчик ASP.Net / Программист C#,80000.0,Москва,2011-08-23T16:19:46+0400
Менеджер по работе с клиентами,40000.0,Москва,2011-08-23T16:22:02+0400
ИТ-специалист,45000.0,Москва,2011-08-29T16:53:12+0400
HTML Developer,32500.0,Санкт-Петербург,2011-10-11T13:27:19+0400
Программист 1С,50000.0,Московская область - Север,2011-08-23T16:29:59+0400
Программист 1С,42500.0,Санкт-Петербург,2011-08-23T16:30:37+0400
Тестировщик web,52500.0,Москва,2011-08-23T16:32:39+0400
SEO / PPC Specialist,35000.0,Санкт-Петербург,2011-08-23T16:37:06+0400
Инженер по СКС и телефонии (проектировщик),50000.0,Москва,2011-08-23T16:42:57+0400
Программист,40000.0,Москва,2011-08-23T16:45:45+0400
Менеджер по продажам,22500.0,Самара,2011-09-28T16:05:56+0400
Программист (Разработка средств мониторинга),60000.0,Москва,2011-11-11T18:11:52+0400
Руководитель отдела программирования/руководитель проектов,90000.0,Москва,2011-09-22T13:50:28+0400
Разработчик ЕСМ систем,32500.0,Ростов-на-Дону,2011-08-23T17:02:02+0400
Ведущий специалист по тестированию (тестировщик),69900.0,Москва,2011-09-09T10:49:42+0400
Кладовщик метролог,27500.0,Москва,2011-08-23T17:07:22+0400
Системный администратор,40000.0,Москва,2011-08-23T17:08:45+0400
Специалист по работе с постоянными клиентами,41250.0,Климовск (Московская область),2011-08-23T17:11:09+0400
Специалист по работе с постоянными клиентами,36250.0,Королев,2011-08-23T17:12:28+0400
Системный администратор,27500.0,Москва,2011-08-23T17:12:44+0400
Специалист по работе с постоянными клиентами,36250.0,Мытищи,2011-08-23T17:13:24+0400
Специалист по работе с постоянными клиентами,36250.0,Юбилейный (Московская область),2011-08-23T17:13:51+0400
Специалист по работе с постоянными клиентами,36250.0,Балашиха,2011-08-23T17:14:20+0400
Специалист по работе с постоянными клиентами,36250.0,Щелково,2011-08-23T17:17:55+0400
Специалист по работе с постоянными клиентами,36250.0,Люберцы,2011-08-23T17:18:34+0400
Специалист по работе с постоянными клиентами,36250.0,Лыткарино,2011-08-23T17:19:16+0400
Специалист по работе с постоянными клиентами,36250.0,Жуковский,2011-08-23T17:19:56+0400
Специалист по работе с постоянными клиентами,36250.0,Подольск (Московская область),2011-08-23T17:20:23+0400
PHP-разработчик,30000.0,Казань,2011-09-16T10:42:14+0400
Верстальщик (интернет портал),25000.0,Казань,2011-09-16T10:42:00+0400
Web-программист-стажер (PHP),15000.0,Ярославль,2011-08-23T17:33:10+0400
Руководитель проекта/ эксперт,135000.0,Москва,2011-09-08T11:48:27+0400
Системный администратор,47500.0,Москва,2011-08-23T17:44:58+0400
Разработчик .NET,27500.0,Рязань,2011-08-23T17:45:12+0400
Web-дизайнер,22500.0,Ярославль,2011-09-16T13:57:07+0400
Начальник IT отдела,110000.0,Москва,2011-09-19T11:11:44+0400
Аналитик,42500.0,Москва,2011-08-23T17:50:50+0400
Специалист Call-центра,12000.0,Волгоград,2011-09-05T11:53:50+0400
Оператор на телефоне,25000.0,Москва,2011-10-31T17:41:55+0400
Менеджер (администратор) проектов,32500.0,Москва,2011-08-23T18:05:51+0400
Менеджер по продажам,25000.0,Москва,2011-08-23T18:10:16+0400
Ассистент отдела маркетинга,25000.0,Москва,2011-08-23T18:20:41+0400
Инженер отдела технической поддержки,15500.0,Воронеж,2011-08-23T18:27:09+0400
